ENTITY_ID,ITEM_ID,ITEM_DESCRIPTION,PRODUCT_ID,PRODUCT_DESCRIPTION,SOURCE_PRODUCT_DESCRIPTION,PPI_CODE,PPI_DESCRIPTION,REVIEW_STATUS,COMMODITY,SHAPE,PRODUCTIONMETHOD,DETAILEDPRODUCTIONMETHOD,DIMENSION_ID,DIMENSION1,DIMENSION2,DIMENSION3,DIMENSION4,ADDITIONALDESCRIPTOR,SIZE_DESCRIPTION,SPECIFICATION,GRADE,SURFACETREATMENT,THERMALTREATMENT,TEMPER,FLASH,ENDTYPE,TESTINGMETHOD,TUBETYPE,WELDINGTYPE,CATEGORY_ID,CATEGORY_DESCRIPTION,MANAGEMENT_GROUP_DESC,MANAGEMENT_SUMMARY_GROUP_DESC,CATEGORY_COMMODITY_GROUP,SELLABLE_IND,RECORD_SOURCE,CEDW_PRODUCT_ID,CEDW_PRODUCT_NO,HUB_PRODUCT_KEY,HUB_ITEM_MASTER_KEY,FILTER1_NAME,FILTER1_DESC,FILTER2_NAME,FILTER2_DESC,FILTER3_NAME,FILTER3_DESC,FILTER4_NAME,FILTER4_DESC,MDM_EXISTS,HAS_TRANSACTION,HAS_WEIGHT,ENTITY_ENABLED,ML_READY,UPDATE_DATE,UPDATED_BY
EMJUS,IM-1140,ALUMINUM - FLAT - EXTRUDED - MISCELLANEOUS,568240,568240-RECTANGLE BAR-6061-T6511 EXTRUDED DOMESTIC BAR AMS QQ-A-200/8-6061-T6511 EXTRUDED BAR AMS QQ-A-200/8-2 X 3 RECT S/C 0'5.61 (5.61)-OLM-EH - RTB - 6061EXTR T6511,"568240-RECTANGLE BAR-6061-T6511 EXTRUDED DOMESTIC BAR AMS QQ-A-200/8-6061-T6511 EXTRUDED BAR AMS QQ-A-200/8-2 X 3 RECT S/C 0'5.61"" (5.61"")-OLM-EH - RTB - 6061EXTR T6511",10250100,ALUMINUM MILL SHAPES,,ALUMINUM,FLAT,EXTRUDED,MISCELLANEOUS,DM-119905,2.0000,3.0000,,,,2.0000 X 3.0000,,6061,,ARTIFICIALLY AGED | SOLUTION HEAT TREATED | STRETCH STRESS RELIEVED,T6511,,,,,,23,ALUMINUM BAR,ALUMINUM BAR & TUBE,ALUMINUM,ALUMINUM,Y,WIN,568240,568240,8542bfd89e3d846fc9c5b5a6e2161030,1f1b4c55397c46299466dedb0adca10b,Commodity,ALUMINUM,Family,07-36-FLATS & RECTANGLES (BAR)-ALUMINUM - EXTRUDED,Shape,RTBA-RECTANGLE BAR-ALUMINUM,Product,"568240-RECTANGLE BAR-6061-T6511 EXTRUDED DOMESTIC BAR AMS QQ-A-200/8-6061-T6511 EXTRUDED BAR  AMS QQ-A-200/8-2 X 3 RECT S/C 0'5.61"" (5.61"")-OLM-EH",Y,N,N,Y,0.00000,2024-09-04 16:55:06.133,ebx-systemUser
EMJUS,IM-1491,STEEL - CARBON - TUBE - ROUND - WELDED - MISCELLANEOUS,136912,"ASTM A500 GRADE C 3.500 OD X .300 W X 61.38"" (+.120/-0"")","136912-PHASE OUT ITEM-ASTM A500 GR C-ASTM A500 GRADE C-3.500 OD X .300 W X 61.38"" (+.120/-0"")-DAT-TO - RDT - A500HR",10170600,STEEL PIPE & TUBE,,STEEL - CARBON,TUBE - ROUND,WELDED,MISCELLANEOUS,DM-117369,3.5000,2.9000,0.3000,,,3.5000 X 2.9000 X 0.3000,ASTM A500,,,,,,PLAIN,,,ERW,66,WELDED CARBON TUBE,CARBON TUBE,CARBON,CARBON STEEL,Y,WIN,136912,136912,8543c15d5cca9fb41b8f3de8b09e5f72,65a110022cdbc371d6e722193e7a0cae,Commodity,ZINCALME,Family,42-11-TUBE - WELDED-CARBON STEEL - HOT FINISH,Shape,ZZXZ-PHASE OUT ITEM-ZINCALME,Product,"136912-PHASE OUT ITEM-ASTM A500 GR C-ASTM A500 GRADE C-3.500 OD X .300 W X 61.38"" (+.120/-0"")-DAT-TO",Y,N,N,Y,0.00000,2024-09-04 18:14:32.623,ebx-systemUser
EMJUS,IM-1161,ALUMINUM - ROUND - EXTRUDED - MISCELLANEOUS,442847,6061X-T6511 EXT BAR (ALCOA) 2-1/2 RD X 12',442847-ROUND BAR--6061X-T6511 EXT BAR (ALCOA)-2-1/2 RD X 12'-OLM-ZZ - RDB - 6061XEXT T6511,10250100,ALUMINUM MILL SHAPES,,ALUMINUM,ROUND,EXTRUDED,MISCELLANEOUS,DM-120610,2.5000,,,,,2.5000,,6061,,ARTIFICIALLY AGED | SOLUTION HEAT TREATED | STRETCH STRESS RELIEVED,T6511,,,,,,22,ALUMINUM ROD & WIRE,ALUMINUM BAR & TUBE,ALUMINUM,ALUMINUM,Y,WIN,442847,442847,854802f6dcd3976605eb463973ba3d5a,b0f92ae7efbaa1d9277f1387919875ba,Commodity,ALUMINUM,Family,01-36-BAR - ROUND-ALUMINUM - EXTRUDED,Shape,RDBA-ROUND BAR-ALUMINUM,Product,442847-ROUND BAR--6061X-T6511 EXT BAR (ALCOA)-2-1/2 RD X 12'-OLM-ZZ,Y,N,N,Y,0.00000,2024-08-30 12:59:08.216,ebx-systemUser
EMJUS,IM-1484,STEEL - CARBON - TUBE - ROUND - SEAMLESS - COLD FINISHED,300494,1018 CD SMLS - ASTM A519 6.500 OD X 4.000 ID (1.250 W) X 20/27' R/L,300494-ROUND TUBE-1018 CD SMLS TUBING ASTM A519-1018 CD SMLS - ASTM A519-6.500 OD X 4.000 ID (1.250 W) X 20/27' R/L-AMY-OA - RDT - 1018CDS,10170600,STEEL PIPE & TUBE,,STEEL - CARBON,TUBE - ROUND,SEAMLESS,COLD FINISHED,DM-117835,6.5000,4.0000,1.2500,,,6.5000 X 4.0000 X 1.2500,ASTM A519,1018,,,,,PLAIN,,MECHANICAL,,65,CARBON MECHANICAL TUBE,CARBON TUBE,CARBON,CARBON STEEL,Y,WIN,300494,300494,854a65bdd3e58ccfa2712ddd96bf4455,d631d4567b4b1a8a40b79a1d9116437c,Commodity,CARBON,Family,41-10-TUBE - SEAMLESS-CARBON STEEL - COLD FINISH,Shape,RDTC-ROUND TUBE-CARBON,Product,300494-ROUND TUBE-1018 CD SMLS TUBING ASTM A519-1018 CD SMLS - ASTM A519-6.500 OD X 4.000 ID (1.250 W) X 20/27' R/L-AMY-OA,Y,N,N,Y,0.00000,2024-09-04 18:14:49.680,ebx-systemUser
EMJUS,IM-1155,ALUMINUM - PLATE - HOT ROLLED - MISCELLANEOUS,514747,514747-PLATE-7075-T651 PLATE QQ A 250/12-7075-T651 PLATE-1-1/2 X 48-1/2 X 144-1/2-OOL-HH - PLT - 7075T651,"514747-PLATE-7075-T651 PLATE QQ A 250/12-7075-T651 PLATE-1-1/2 X 48-1/2 X 144-1/2""-OOL-HH - PLT - 7075T651",10250129,ALUMINUM PLATE,,ALUMINUM,PLATE,HOT ROLLED,MISCELLANEOUS,DM-120479,1.5000,,,,,1.5000,,7075,,ARTIFICIALLY AGED | SOLUTION HEAT TREATED | STRETCH STRESS RELIEVED,T651,,,,,,28,ALUMINUM HEAT TREATABLE PLATE,ALUMINUM HEAT TREATABLE,ALUMINUM,ALUMINUM,Y,WIN,514747,514747,854b41e2688a4714cc9480a4045421f5,dde955c85d869d3f9cf3a2057eacaafb,Commodity,ALUMINUM,Family,20-34-PLATE-ALUMINUM - ROLLED (SHT/COIL),Shape,PLTA-PLATE-ALUMINUM,Product,"514747-PLATE-7075-T651  PLATE        QQ A 250/12-7075-T651 PLATE-1-1/2 X 48-1/2 X 144-1/2""-OOL-HH",Y,Y,Y,Y,0.00000,2024-08-29 09:53:55.844,ebx-systemUser
EMJUS,IM-1387,STEEL - ALLOY - ROUND - HOT ROLLED - MISCELLANEOUS,701039,NITRIDING 135 MOD BAR AMS 6471 4.500 RD X 20' R/L,701039-ROUND BAR--NITRIDING 135 MOD BAR AMS 6471-4.500 RD X 20' R/L-EMT-ZZ - NITR#3 - RDB - NITR#3HR,10170400,"HOT ROLLED BARS, PLATES, & STRUCTURAL SHAPES",,STEEL - ALLOY,ROUND,HOT ROLLED,MISCELLANEOUS,DM-122843,4.5000,,,,,4.5000,,NITRIDING 135,,,,,,,,,5A,ALLOY ROUNDS,ALLOY BAR,ALLOY,ALLOY,Y,WIN,701039,701039,854b4cd400ce88a1511df200569efee3,13b4711118b12a5e9b78fcfe279efb8e,Commodity,ALLOY,Family,01-21-BAR - ROUND-AIRCRAFT ALLOY - HOT FINISH,Shape,RDBL-ROUND BAR-ALLOY,Product,701039-ROUND BAR--NITRIDING 135 MOD BAR AMS 6471-4.500 RD X 20' R/L-EMT-ZZ,Y,N,N,Y,0.00000,2024-08-30 13:00:02.573,ebx-systemUser
EMJUS,IM-1336,STAINLESS - HEXAGON - HOT ROLLED - COLD FINISHED,511019,304 ANN CD HEX 11/16 HX X 12' R/L,511019-PHASE OUT ITEM--304 ANN CD HEX-11/16 HX X 12' R/L-IKP-AB - ZZX - 304CF CD ANN,10170800,COLD FINISHED BARS,,STAINLESS,HEXAGON,HOT ROLLED,COLD FINISHED,DM-0000,0.6880,,,,,0.6880,,304,,,,,,,,,00,INSUFFICIENT INFO,INSUFFICIENT INFO,INSUFFICIENT INFO,INSUFFICIENT INFO,Y,WIN,511019,511019,854d6be372caf90b4785273d8aca35f8,d11e569552c95c45d2de08ebc749b1c2,Commodity,ZINCALME,Family,05-25-BAR - HEX-STAINLESS - COLD FINISH,Shape,ZZXZ-PHASE OUT ITEM-ZINCALME,Product,511019-PHASE OUT ITEM--304 ANN CD HEX-11/16 HX X 12' R/L-IKP-AB,Y,N,N,Y,0.00000,2024-03-04 09:13:37.938,ALander1
EMJUS,IM-1729,IRON - ROUND - DRILLED BAR - CONTINUOUS CAST - MISCELLANEOUS,153231,"DURA-BAR® G2 GRAY IRON-AS CAST TREPAN TUBE 7.000 OD X 3.750 ID X 72""","153231-ROUND TUBE--DURA-BAR® G2 GRAY IRON-AS CAST TREPAN TUBE-7.000 OD X 3.750 ID X 72""-HEA-ZZ - RDT - DURA-BAR®G2 CAST",10150400,OTHER GRAY & DUCTILE IRON CASTINGS,,IRON,ROUND - DRILLED BAR,CONTINUOUS CAST,MISCELLANEOUS,DM-0000,,,,,,,,DURA-BAR® G2,,,,,PLAIN,,,,66,WELDED CARBON TUBE,CARBON TUBE,CARBON,CARBON STEEL,Y,WIN,153231,153231,854e257adcd3f0fbd04cd921a26ec552,56fec55e0abebf1763d2c6eb66912718,Commodity,IRON,Family,55-45-TUBE - MISCELLANEOUS-IRON,Shape,RDTI-ROUND TUBE-IRON,Product,"153231-ROUND TUBE--DURA-BAR® G2 GRAY IRON-AS CAST TREPAN TUBE-7.000 OD X 3.750 ID X 72""-HEA-ZZ",Y,N,N,Y,0.00000,2026-01-30 08:25:56.143,ALander1
EMJUS,IM-1387,STEEL - ALLOY - ROUND - HOT ROLLED - MISCELLANEOUS,541295,4340 HR HT - WS-541 - 34-40 RC 1-3/4 RD X 20' R/L,541295-ROUND BAR--4340 HR HT - WS-541 - 34-40 RC-1-3/4 RD X 20' R/L-DPX-ZZ - RDB - 4340HR HT,10170400,"HOT ROLLED BARS, PLATES, & STRUCTURAL SHAPES",,STEEL - ALLOY,ROUND,HOT ROLLED,MISCELLANEOUS,DM-122799,1.7500,,,,,1.7500,,4340,,TEMPERED,,,,,,,5A,ALLOY ROUNDS,ALLOY BAR,ALLOY,ALLOY,Y,WIN,541295,541295,854eb96e438253794ab8e8722e4d7bca,4c264f766f86ded34f4ba64eac86704b,Commodity,ALLOY,Family,01-16-BAR - ROUND-COMMERCIAL ALLOY - HOT FINISH,Shape,RDBL-ROUND BAR-ALLOY,Product,541295-ROUND BAR--4340 HR HT - WS-541 - 34-40 RC-1-3/4 RD X 20' R/L-DPX-ZZ,Y,N,N,Y,0.00000,2024-08-30 12:59:29.313,ebx-systemUser
EMJUS,IM-1155,ALUMINUM - PLATE - HOT ROLLED - MISCELLANEOUS,514618,"2024-T351 PLATE 5 X 48-1/2 X 144-1/2""","514618-PLATE-2024-T351 HARD TEMPER PLATE-2024-T351 PLATE-5 X 48-1/2 X 144-1/2""-NCP-HM - PLT - 2024HRD TEMP T351",10250129,ALUMINUM PLATE,,ALUMINUM,PLATE,HOT ROLLED,MISCELLANEOUS,DM-120489,5.0000,,,,,5.0000,,2024,,COLD WORKED | NATURALLY AGED | SOLUTION HEAT TREATED | STRETCH STRESS RELIEVED,T351,,,,,,28,ALUMINUM HEAT TREATABLE PLATE,ALUMINUM HEAT TREATABLE,ALUMINUM,ALUMINUM,Y,WIN,514618,514618,855017edb71befe502acd03a0686973a,133b95bdb7a31581759380c40a28accf,Commodity,ALUMINUM,Family,20-34-PLATE-ALUMINUM - ROLLED (SHT/COIL),Shape,PLTA-PLATE-ALUMINUM,Product,"514618-PLATE-2024-T351 HARD TEMPER PLATE-2024-T351 PLATE-5 X 48-1/2 X 144-1/2""-NCP-HM",Y,N,N,Y,0.00000,2024-02-22 07:12:08.911,ALander1
EMJUS,IM-1462,STEEL - CARBON - ROUND - HOT ROLLED - COLD FINISHED,501352,501352-ROUND BAR-1045 CF BAR ASTM A108-1045 CF ASTM A108-6 RD X 20' R/L-APB-AA - RDB - 1045CF CD,501352-ROUND BAR-1045 CF BAR ASTM A108-1045 CF ASTM A108-6 RD X 20' R/L-APB-AA - RDB - 1045CF CD,10170800,COLD FINISHED BARS,,STEEL - CARBON,ROUND,HOT ROLLED,COLD FINISHED,DM-109391,6.0000,,,,,6.0000,ASTM A108,1045,,,,,,,,,07,COLD FINISHED CARBON ROUNDS,CARBON BAR,CARBON,CARBON STEEL,Y,WIN,501352,501352,85507f9be9e14063580eefc3fff15b70,98e9e2027f4d0aa094bbe12a0d8b4802,Commodity,CARBON,Family,01-10-BAR - ROUND-CARBON STEEL - COLD FINISH,Shape,RDBC-ROUND BAR-CARBON,Product,501352-ROUND BAR-1045 CF BAR ASTM A108-1045 CF ASTM A108-6 RD X 20' R/L-APB-AA,Y,Y,Y,Y,0.00000,2024-08-30 12:59:18.441,ebx-systemUser
EMJUS,IM-1351,STAINLESS - ROUND - HOT ROLLED - MISCELLANEOUS,538572,17-4 CG H1150 - ASTM A564 1 RD X 12' R/L,538572-PHASE OUT ITEM-17-4 CG BAR COND H1150 ASTM A564-17-4 CG H1150 - ASTM A564-1 RD X 12' R/L-KDA-DF - 17-4PH - RDB - 17-4PHCF CG HT,10170400,"HOT ROLLED BARS, PLATES, & STRUCTURAL SHAPES",,STAINLESS,ROUND,HOT ROLLED,MISCELLANEOUS,DM-154510,1.0000,,,,,1.0000,ASTM A564,17-4PH,,HEAT TREATED,,,,,,,43,STAINLESS STEEL ROUNDS,STAINLESS BAR,STAINLESS,STAINLESS STEEL,Y,WIN,538572,538572,85531b5d8a2a9b4d0f7d3ce75694effa,0c113f1eed90c3d93012d7edc4d647e5,Commodity,ZINCALME,Family,01-25-BAR - ROUND-STAINLESS - COLD FINISH,Shape,ZZX-Z-PHASE OUT ITEM-ZINCALME,Product,538572-PHASE OUT ITEM-17-4 CG BAR COND H1150 ASTM A564-17-4 CG H1150 - ASTM A564-1 RD X 12' R/L-KDA-DF,Y,N,N,Y,0.00000,2024-08-30 12:59:29.313,ebx-systemUser
EMJUS,IM-1329,STAINLESS - FLAT - HOT ROLLED - MISCELLANEOUS,550169,550169-RECTANGLE BAR-316 HR BAR MILL EDGE ASTM A276 / A479-316 HRA&P FLAT MILL EDGE - ASTM A276/A479-5/8 X 2 FLAT X 12' R/L-ILG-EG - RTB - 316HRA&P,550169-RECTANGLE BAR-316 HR BAR MILL EDGE ASTM A276 / A479-316 HRA&P FLAT MILL EDGE - ASTM A276/A479-5/8 X 2 FLAT X 12' R/L-ILG-EG - RTB - 316HRA&P,10170400,"HOT ROLLED BARS, PLATES, & STRUCTURAL SHAPES",,STAINLESS,FLAT,HOT ROLLED,MISCELLANEOUS,DM-153176,0.6250,2.0000,,,,0.6250 X 2.0000,ASTM A276 | ASTM A479,316,,ANNEALED,,,,,,,4A,"S.S. HEX,SQ,FLT,ANG,BEAM,CHAN",STAINLESS BAR,STAINLESS,STAINLESS STEEL,Y,WIN,550169,550169,8555763722e4be43f25c4ae5c6cf98ae,8d04c77e399ef7cecb0aa4ff983ab9f3,Commodity,STAINLESS,Family,07-26-FLATS & RECTANGLES (BAR)-STAINLESS - HOT FINISH,Shape,RTBS-RECTANGLE BAR-STAINLESS,Product,550169-RECTANGLE BAR-316 HR BAR   MILL EDGE     ASTM A276 / A479-316 HRA&P FLAT MILL EDGE - ASTM A276/A479-5/8 X 2 FLAT X 12' R/L-ILG-EG,Y,Y,Y,Y,0.00000,2024-09-04 16:55:06.133,ebx-systemUser
EMJUS,IM-1140,ALUMINUM - FLAT - EXTRUDED - MISCELLANEOUS,563896,6061-T6511 EXT BAR 2 X 10 RECT X 12',563896-RECTANGLE BAR--6061-T6511 EXT BAR-2 X 10 RECT X 12'-OLM-EH - RTB - 6061EXTR T6511,10250100,ALUMINUM MILL SHAPES,,ALUMINUM,FLAT,EXTRUDED,MISCELLANEOUS,DM-119917,2.0000,10.0000,,,,2.0000 X 10.0000,,6061,,ARTIFICIALLY AGED | SOLUTION HEAT TREATED | STRETCH STRESS RELIEVED,T6511,,,,,,23,ALUMINUM BAR,ALUMINUM BAR & TUBE,ALUMINUM,ALUMINUM,Y,WIN,563896,563896,85578ef75cde3c0fbf5247ce507d7329,eaccd5476495e77e43b21d2b206b15e8,Commodity,ALUMINUM,Family,07-36-FLATS & RECTANGLES (BAR)-ALUMINUM - EXTRUDED,Shape,RTBA-RECTANGLE BAR-ALUMINUM,Product,563896-RECTANGLE BAR--6061-T6511 EXT BAR-2 X 10 RECT X 12'-OLM-EH,Y,N,N,Y,0.00000,2024-09-04 16:55:06.133,ebx-systemUser
EMJUS,IM-1379,STEEL - ALLOY - FLAT - HOT ROLLED - MISCELLANEOUS,566605,566605-RECTANGLE BAR--4150 MOD RESULP HR - AS ROLLED - 269-302 BHN-1-1/4 X 3-1/2 RECT X 294-DPA-ZZ - RTB - 4150 MODHR AS ROLLED,"566605-RECTANGLE BAR--4150 MOD RESULP HR - AS ROLLED - 269-302 BHN-1-1/4 X 3-1/2 RECT X 294""-DPA-ZZ - RTB - 4150 MODHR AS ROLLED",10170400,"HOT ROLLED BARS, PLATES, & STRUCTURAL SHAPES",,STEEL - ALLOY,FLAT,HOT ROLLED,MISCELLANEOUS,DM-121949,1.2500,3.5000,,,,1.2500 X 3.5000,,4150 MOD,,,,,,,,,5B,"ALLOY HEXAGONS, SQUARES, FLATS",ALLOY BAR,ALLOY,ALLOY,Y,WIN,566605,566605,8557e10c4b44ecdc6560d6121d166477,7e204d53f244eaa5db6f7ef9e7683544,Commodity,ALLOY,Family,07-16-FLATS & RECTANGLES (BAR)-COMMERCIAL ALLOY - HOT FINISH,Shape,RTBL-RECTANGLE BAR-ALLOY,Product,"566605-RECTANGLE BAR--4150 MOD RESULP HR - AS ROLLED - 269-302 BHN-1-1/4 X 3-1/2 RECT X 294""-DPA-ZZ",Y,N,N,Y,0.00000,2024-09-04 16:55:06.133,ebx-systemUser
EMJUS,IM-1489,STEEL - CARBON - TUBE - ROUND - WELDED - DOM,145739,"520 DOM SRA SKIV/BURNISH -ST52.3- ASTM A513/5 2.875 OD X 2.497/2.499 ID X 25.812""+.030/-0""","145739-ROUND TUBE-520 DOM SRA TBG FOR FLUID POWER APPLICATIONS ASTM A 513/5-520 DOM SRA SKIV/BURNISH -ST52.3- ASTM A513/5-2.875 OD X 2.497/2.499 ID X 25.812""+.030/-0""-CJA-VR - 520 ST52.3 - RDT - 520 ST52.3DOM SRA SK",10170600,STEEL PIPE & TUBE,,STEEL - CARBON,TUBE - ROUND,WELDED,DOM,DM-0000,2.8750,2.4970,0.1890,,,2.8750 X 2.4970 X 0.1890,ASTM A513,DOM 520 | ST52.3,,ANNEALED | STRESS RELIEVED,,,PLAIN,,MECHANICAL,ERW,65,CARBON MECHANICAL TUBE,CARBON TUBE,CARBON,CARBON STEEL,Y,WIN,145739,145739,855817f757de8ef17ee72ac79c73f36b,b37f0795d8709195b29af8e0fdbfea12,Commodity,CARBON,Family,54-10-TUBE - HONED-CARBON STEEL - COLD FINISH,Shape,RDT-C-ROUND TUBE-CARBON,Product,"145739-ROUND TUBE-520 DOM SRA TBG FOR FLUID POWER APPLICATIONS   ASTM A 513/5-520 DOM SRA SKIV/BURNISH -ST52.3- ASTM A513/5-2.875 OD X 2.497/2.499 ID X 25.812""+.030/-0""-CJA-VR",Y,N,N,Y,0.00000,2024-06-13 14:53:03.463,ALander1
EMJUS,IM-1329,STAINLESS - FLAT - HOT ROLLED - MISCELLANEOUS,511344,511344-RECTANGLE BAR--304/304L HR EDGE COND FLAT CFP ASTM A276-3/8 X 3 X 12'-IKP-EM - RTB - 304/304LHRAP,511344-RECTANGLE BAR--304/304L HR EDGE COND FLAT CFP ASTM A276-3/8 (+.060/-.010) X 3 (+/-.063) X 12'-IKP-EM - 3/8 X 3 X 12' - RTB - 304/304LHRAP,10170400,"HOT ROLLED BARS, PLATES, & STRUCTURAL SHAPES",,STAINLESS,FLAT,HOT ROLLED,MISCELLANEOUS,DM-153097,0.3750,3.0000,,,,0.3750 X 3.0000,ASTM A276,304 | 304L,EDGE CONDITIONED | PICKLED,ANNEALED,,,,,,,4A,"S.S. HEX,SQ,FLT,ANG,BEAM,CHAN",STAINLESS BAR,STAINLESS,STAINLESS STEEL,Y,WIN,511344,511344,8559318f0c1e0b326e9ed0a1336971f9,a8e86a39d9966a824c396db517cdf96e,Commodity,STAINLESS,Family,07-26-FLATS & RECTANGLES (BAR)-STAINLESS - HOT FINISH,Shape,RTBS-RECTANGLE BAR-STAINLESS,Product,511344-RECTANGLE BAR--304/304L HR EDGE COND FLAT  CFP ASTM A276-3/8 X 3 X 12'-IKP-EM,Y,Y,Y,Y,1.00000,2026-02-24 13:24:10.818,ALander1
EMJUS,IM-1489,STEEL - CARBON - TUBE - ROUND - WELDED - DOM,102316,102316-ROUND TUBE-1026 DOM SRA A513/5-1026 DOM TBG ASTM A513/5-1.500 OD X 1.125 ID (.188 W) X 20/24' R/L-ANX-UM - RDT - 1026DOM SRA,102316-ROUND TUBE-1026 DOM SRA ASTM A513/5-1026 DOM TBG ASTM A513/5-1.500 OD X 1.125 ID (.188 W) X 17/24' R/L-ANX-UM - 1.500 OD X 1.125 ID (.188 W) X 20/24' R/L - RDT - 1026DOM SRA,10170600,STEEL PIPE & TUBE,,STEEL - CARBON,TUBE - ROUND,WELDED,DOM,DM-0000,1.5000,1.1250,0.1880,,,1.5000 X 1.1250 X 0.1880,ASTM A513,1026,,ANNEALED | STRESS RELIEVED,,,PLAIN,,MECHANICAL,ERW,65,CARBON MECHANICAL TUBE,CARBON TUBE,CARBON,CARBON STEEL,Y,WIN,102316,102316,8559378c61de6b7742b0e84a4bce88e2,89bc28465bd914fbd049396cf5ae048d,Commodity,CARBON,Family,51-10-TUBE - DOM GROUP 2-CARBON STEEL - COLD FINISH,Shape,RDTC-ROUND TUBE-CARBON,Product,102316-ROUND TUBE-1026 DOM SRA ASTM A513/5-1026 DOM TBG   ASTM A513/5-1.500 OD X 1.125 ID (.188 W) X 20/24' R/L-ANX-UM,Y,Y,Y,Y,1.00000,2025-02-25 11:38:50.384,ALander1
EMJUS,IM-1218,BRONZE - HOLLOW BAR - CONTINUOUS CAST - MISCELLANEOUS,159423,C95400 (CA954) BRONZE HOLLOW BAR ASTM B505 1.750 ID X 3.500 OD (.875 W) X 12' R/L,159423-PHASE OUT ITEM-C95400 (SAE CA954) CAST BRONZE HOLLOW BAR ASTM B505-C95400 (CA954) BRONZE HOLLOW BAR ASTM B505-1.750 ID X 3.500 OD (.875 W) X 12' R/L-QMA-LC - RDT - C95400CAST,10250238,"COPPER & COPPER-BASE ALLOY ROD, BAR & SHAPES",,BRONZE,HOLLOW BAR,CONTINUOUS CAST,MISCELLANEOUS,DM-0000,,,,,,,ASTM B505,C95400,,,,,,,,,7A,"BRONZE ROD, BAR, WIRE & TUBING",BRONZE,OTHER,BRONZE,Y,WIN,159423,159423,855a1c69fe705306262d78611a821215,d3be0f113db769555227898c293100c9,Commodity,ZINCALME,Family,41-42-TUBE - SEAMLESS-BRONZE,Shape,ZZX-Z-PHASE OUT ITEM-ZINCALME,Product,159423-PHASE OUT ITEM-C95400 (SAE CA954) CAST BRONZE HOLLOW BAR    ASTM B505-C95400 (CA954) BRONZE HOLLOW BAR ASTM B505-1.750 ID X 3.500 OD (.875 W) X 12' R/L-QMA-LC,Y,N,N,Y,0.00000,2024-08-01 11:27:09.225,ALander1
EMJUS,IM-1401,STEEL - ALLOY - TUBE - ROUND - WELDED - DOM,146926,146926-ROUND TUBE--4130 DOM CG DBL Q&T SHAFT EF ASTM A-513/5-.984 OD X .367 W (.250 ID) X 22'0 C/L-DNJ-ZZ - RDT - 4130DOM CG Q&T,"146926-ROUND TUBE--4130 DOM CG DBL Q&T SHAFT EF ASTM A-513/5-.984 OD X .367 W (.250 ID) X 22'0"" C/L-DNJ-ZZ - RDT - 4130DOM CG Q&T",10170600,STEEL PIPE & TUBE,,STEEL - ALLOY,TUBE - ROUND,WELDED,DOM,DM-0000,0.9840,0.3670,0.2500,,,0.9840 X 0.3670 X 0.2500,ASTM A513,4130,CENTERLESS GROUND,QUENCHED | TEMPERED,,,PLAIN,,MECHANICAL,ERW,67,ALLOY TUBE,ALLOY TUBE,ALLOY,ALLOY,Y,WIN,146926,146926,855a7d36f4c304bb1b2db1003ed45543,39f13c5dd5a1eeecf4dcc3c7fc21629b,Commodity,ALLOY,Family,54-15-TUBE - HONED-COMMERCIAL ALLOY - COLD FINISH,Shape,RDTL-ROUND TUBE-ALLOY,Product,"146926-ROUND TUBE--4130 DOM CG DBL Q&T SHAFT EF ASTM A-513/5-.984 OD X .367 W (.250 ID) X 22'0"" C/L-DNJ-ZZ",Y,Y,Y,Y,0.00000,2025-04-02 20:09:59.096,ALander1
EMJUS,IM-1435,STEEL - CARBON - FLAT - HOT ROLLED - MISCELLANEOUS,504201,504201-RECTANGLE BAR-HR BARS PICKLED AND OILED ASTM A36-ASTM A36 HR-2-1/2 X 3-1/2 FLAT X 20' R/L-CAD-EA - RTB - A36HR,504201-RECTANGLE BAR-HR BARS PICKLED AND OILED ASTM A36-ASTM A36 HR-2-1/2 X 3-1/2 FLAT X 20' R/L-CAD-EA - RTB - A36HR,10170400,"HOT ROLLED BARS, PLATES, & STRUCTURAL SHAPES",,STEEL - CARBON,FLAT,HOT ROLLED,MISCELLANEOUS,DM-107920,2.5000,3.5000,,,,2.5000 X 3.5000,ASTM A36,,,,,,,,,,01,H.R. CARBON BARS AND STRIP,CARBON BAR,CARBON,CARBON STEEL,Y,WIN,504201,504201,855c93cba474e038c2a8454ae8b136cc,f38a0262d4ceeab0d1363cce5bbb312a,Commodity,CARBON,Family,07-13-FLATS & RECTANGLES (BAR)-CARBON STEEL - HOT FINISH <MM>,Shape,RTBC-RECTANGLE BAR-CARBON,Product,504201-RECTANGLE BAR-HR BARS   PICKLED AND OILED    ASTM A36-ASTM A36 HR-2-1/2 X 3-1/2 FLAT X 20' R/L-CAD-EA,Y,Y,Y,Y,0.00000,2024-09-04 16:54:51.366,ebx-systemUser
